date,symbol,marketcapname,sector
30-06-2023,CENTURYTEX,Midcap,Industrials
30-06-2023,BEL,Largecap,FMCG
30-06-2023,BHEL,Largecap,FMCG
30-06-2023,HINDPETRO,Largecap,Industrials
30-06-2023,IDBI,Largecap,Bank
30-06-2023,FINCABLES,Midcap,Industrials
30-06-2023,GODFRYPHLP,Midcap,FMCG
30-06-2023,GODREJIND,Largecap,Industrials
30-06-2023,KANSAINER,Largecap,Industrials
30-06-2023,HEROMOTOCO,Largecap,Auto
30-06-2023,INFY,Largecap,I.T
30-06-2023,PRSMJOHNSN,Midcap,Industrials
30-06-2023,THERMAX,Largecap,FMCG
30-06-2023,FEDERALBNK,Largecap,Bank
30-06-2023,CUMMINSIND,Largecap,FMCG
30-06-2023,TATACOMM,Largecap,Telecom
30-06-2023,BHARATFORG,Largecap,Industrials
30-06-2023,ESCORTS,Largecap,Auto
30-06-2023,LT,Largecap,Realty
30-06-2023,M&M,Largecap,Auto
30-06-2023,PHOENIXLTD,Largecap,Realty
30-06-2023,EICHERMOT,Largecap,Auto
30-06-2023,PCBL,Midcap,Industrials
30-06-2023,ALKYLAMINE,Midcap,Industrials
